pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,nearby-5918-781a56d3-5962-432c-ba44-6242e1f21b8a,facing-5918-781a56d3-5962-432c-ba44-6242e1f21b8a,copying-5918-781a56d3-5962-432c-ba44-6242e1f21b8a,spinning,staying,going_straight,moving,nearby,have_been_nearby,since_nearby,copying,exploiting,exploring,state,other_exploiting,copying_exploiting,copying_reward
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,161,visible,273.53700000000003,109.585,2.125,298,1.0,0.02,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,162,visible,271.983,108.13600000000001,2.125,313,1.0,0.02,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,163,visible,271.187,106.166,2.125,338,1.0,0.02,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,164,visible,270.39099999999996,104.196,2.125,338,1.0,0.03,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,165,visible,271.699,102.521,2.125,38,1.0,0.03,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,166,visible,273.14799999999997,100.96700000000001,2.125,43,1.0,0.03,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,167,visible,275.22700000000003,100.525,2.125,78,1.0,0.03,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,168,visible,277.306,100.083,2.125,78,1.0,0.03,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,169,visible,279.41,100.37899999999999,2.125,98,1.0,0.03,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,170,visible,281.192,101.536,2.125,123,1.0,0.03,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,171,visible,282.974,102.693,2.125,123,1.0,0.03,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,172,visible,284.39599999999996,104.272,2.125,138,1.0,0.03,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,173,visible,285.818,105.851,2.125,138,1.0,0.03,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,174,visible,287.24,107.43,2.125,138,1.0,0.03,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,175,visible,287.499,109.539,2.125,173,1.0,0.03,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,176,visible,287.758,111.648,2.125,173,1.0,0.03,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,177,visible,287.101,113.669,2.125,198,1.0,0.03,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,178,visible,286.444,115.69,2.125,198,1.0,0.03,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,179,visible,285.78700000000003,117.711,2.125,198,1.0,0.03,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,180,visible,286.408,119.743,2.125,163,1.0,0.03,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,181,visible,287.83,121.322,2.125,138,1.0,0.03,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,182,visible,289.786,122.152,2.125,113,1.0,0.03,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,183,visible,291.742,122.98200000000001,2.125,113,1.0,0.03,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,184,visible,293.86400000000003,123.09299999999999,2.125,93,1.0,0.03,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,185,visible,295.89599999999996,122.47200000000001,2.125,73,1.0,0.03,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,186,visible,297.928,121.851,2.125,73,1.0,0.03,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,187,visible,299.625,120.572,2.125,53,1.0,0.04,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,188,visible,301.322,119.29299999999999,2.125,53,1.0,0.04,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,189,visible,302.47900000000004,117.51100000000001,2.125,33,1.0,0.04,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,190,visible,302.59,115.389,2.125,3,1.0,0.04,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,191,visible,302.70099999999996,113.26700000000001,2.125,3,1.0,0.04,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,192,visible,302.08,111.235,2.125,343,1.0,0.04,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,193,visible,300.658,109.656,2.125,318,1.0,0.04,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,194,visible,299.236,108.07700000000001,2.125,318,1.0,0.04,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,195,visible,297.28,107.24700000000001,2.125,293,1.0,0.04,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,196,visible,295.20099999999996,107.689,2.125,258,1.0,0.04,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,197,visible,293.122,108.131,2.125,258,1.0,0.04,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,198,visible,291.673,109.685,2.125,223,1.0,0.04,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,199,visible,291.01599999999996,111.706,2.125,198,1.0,0.04,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,200,visible,290.35900000000004,113.727,2.125,198,1.0,0.04,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,201,visible,290.801,115.806,2.125,168,1.0,0.04,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,202,visible,292.223,117.385,2.125,138,1.0,0.04,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,203,visible,293.645,118.964,2.125,138,1.0,0.04,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,204,visible,295.716,119.44200000000001,2.125,103,1.0,0.04,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,205,visible,297.686,118.646,2.125,68,1.0,0.04,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,206,visible,299.656,117.85,2.125,68,1.0,0.04,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,207,visible,301.353,116.571,2.125,53,1.0,0.04,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,208,visible,301.83099999999996,114.5,2.125,13,1.0,0.04,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,209,visible,300.866,112.60700000000001,2.125,333,1.0,0.04,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,210,visible,301.344,110.536,2.125,13,1.0,0.05,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,211,visible,301.822,108.465,2.125,13,1.0,0.05,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,212,visible,303.27099999999996,106.911,2.125,43,1.0,0.05,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,213,visible,304.72,105.35700000000001,2.125,43,1.0,0.05,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,214,visible,305.198,103.286,2.125,13,1.0,0.05,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,215,visible,305.676,101.215,2.125,13,1.0,0.05,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,216,visible,305.055,99.18299999999999,2.125,343,1.0,0.05,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,217,visible,303.633,97.604,2.125,318,1.0,0.05,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,218,visible,302.211,96.025,2.125,318,1.0,0.05,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,219,visible,300.19,95.368,2.125,288,1.0,0.05,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,220,visible,298.16900000000004,94.711,2.125,288,1.0,0.05,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,221,visible,296.09,95.15299999999999,2.125,258,1.0,0.05,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,222,visible,294.288,96.279,2.125,238,0.99,0.05,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,223,visible,292.486,97.405,2.125,238,0.96,0.05,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,224,visible,291.488,99.281,2.125,208,0.94,0.05,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,225,visible,291.192,101.385,2.125,188,0.91,0.05,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,226,visible,290.89599999999996,103.48899999999999,2.125,188,0.9,0.05,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,227,visible,290.6,105.59299999999999,2.125,188,0.87,0.05,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5918-781a56d3-5962-432c-ba44-6242e1f21b8a,228,visible,291.221,107.625,2.125,163,0.88,0.05,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
