pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,nearby-5035-bcbed37d-ac8d-4392-8752-751036a4e898,facing-5035-bcbed37d-ac8d-4392-8752-751036a4e898,copying-5035-bcbed37d-ac8d-4392-8752-751036a4e898,spinning,staying,going_straight,moving,nearby,have_been_nearby,since_nearby,copying,exploiting,exploring,state,other_exploiting,copying_exploiting,copying_reward
5035-bcbed37d-ac8d-4392-8752-751036a4e898,741,visible,331.48800000000006,109.831,2.125,150,1.0,0.78,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,742,visible,332.707,111.572,2.125,145,1.0,0.78,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,743,visible,334.54699999999997,112.635,2.125,120,1.0,0.78,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,744,visible,336.664,112.82,2.125,95,0.95,0.78,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,745,visible,338.789,112.82,2.125,90,0.9,0.78,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,746,visible,340.88199999999995,112.45100000000001,2.125,80,0.89,0.78,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,747,visible,342.80800000000005,111.553,2.125,65,0.86,0.78,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,748,visible,344.311,110.05,2.125,45,0.89,0.78,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,749,visible,345.814,108.54700000000001,2.125,45,0.87,0.78,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,750,visible,346.36400000000003,106.494,2.125,15,0.91,0.78,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,751,visible,346.17900000000003,104.37700000000001,2.125,355,0.91,0.78,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,752,visible,345.994,102.26,2.125,355,0.94,0.78,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,753,visible,345.267,100.26299999999999,2.125,340,0.93,0.78,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,754,visible,343.901,98.635,2.125,320,0.91,0.78,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,755,visible,342.535,97.007,2.125,320,0.93,0.79,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,756,visible,340.60900000000004,96.109,2.125,295,0.96,0.79,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,757,visible,338.61199999999997,95.382,2.125,290,0.94,0.79,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,758,visible,336.48699999999997,95.382,2.125,270,0.92,0.79,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,759,visible,334.561,96.28,2.125,245,0.98,0.79,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,760,visible,332.82,97.499,2.125,235,0.99,0.79,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,761,visible,331.31699999999995,99.00200000000001,2.125,225,0.97,0.79,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,762,visible,330.59,100.999,2.125,200,0.96,0.79,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,763,visible,330.775,103.116,2.125,175,0.9,0.79,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,764,visible,331.144,105.209,2.125,170,0.88,0.79,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,765,visible,332.207,107.04899999999999,2.125,150,0.88,0.79,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,766,visible,333.269,108.889,2.125,150,0.78,0.79,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,767,visible,334.897,110.255,2.125,130,0.74,0.79,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,768,visible,336.95,110.805,2.125,105,0.77,0.79,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,769,visible,339.00300000000004,111.355,2.125,105,0.8200000000000001,0.79,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,770,visible,341.0,110.62799999999999,2.125,70,0.86,0.79,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,771,visible,342.99699999999996,109.90100000000001,2.125,70,0.84,0.79,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,772,visible,344.216,108.16,2.125,35,0.76,0.79,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,773,visible,345.11400000000003,106.234,2.125,25,0.77,0.79,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,774,visible,345.11400000000003,104.109,2.125,0,0.79,0.79,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,775,visible,345.11400000000003,96.984,7.125,0,0.78,0.79,False,False,False,False,False,True,True,False,False,,False,False,False,exploring,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,776,visible,345.11400000000003,94.859,2.125,0,0.69,0.79,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,777,visible,345.11400000000003,92.734,2.125,0,0.7,0.79,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,778,visible,345.11400000000003,90.609,2.125,0,0.6699999999999999,0.79,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,779,visible,345.11400000000003,88.484,2.125,0,0.65,0.79,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,780,visible,345.11400000000003,86.359,2.125,0,0.65,0.79,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,781,visible,345.11400000000003,84.234,2.125,0,0.69,0.79,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,782,visible,345.11400000000003,82.109,2.125,0,0.6799999999999999,0.79,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,783,visible,345.11400000000003,79.984,2.125,0,0.71,0.79,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,784,visible,345.11400000000003,77.859,2.125,0,0.74,0.8,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,785,visible,345.664,75.806,2.125,15,0.8,0.8,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,786,visible,347.167,74.303,2.125,45,0.8200000000000001,0.8,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,787,visible,349.26,73.934,2.125,80,0.83,0.8,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,788,visible,351.353,73.565,2.125,80,0.84,0.8,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,789,visible,353.35,74.292,2.125,110,0.8200000000000001,0.8,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,790,visible,355.347,75.01899999999999,2.125,110,0.8200000000000001,0.8,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,791,visible,357.344,75.74600000000001,2.125,110,0.8200000000000001,0.8,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,792,visible,359.341,76.473,2.125,110,0.8200000000000001,0.8,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,793,visible,361.338,77.2,2.125,110,0.8200000000000001,0.8,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,794,visible,363.335,77.92699999999999,2.125,110,0.78,0.8,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,795,visible,365.332,78.654,2.125,110,0.71,0.8,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,796,visible,367.329,79.381,2.125,110,0.61,0.8,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,797,visible,369.32599999999996,80.108,2.125,110,0.63,0.8,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,798,visible,371.32300000000004,80.835,2.125,110,0.5700000000000001,0.8,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,799,visible,373.32,81.562,2.125,110,0.5900000000000001,0.8,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,800,visible,375.31699999999995,82.289,2.125,110,0.53,0.8,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,801,visible,377.314,83.016,2.125,110,0.48,0.8,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,802,visible,379.311,83.743,2.125,110,0.45,0.8,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,803,visible,381.30800000000005,84.47,2.125,110,0.46,0.8,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,804,visible,383.305,85.197,2.125,110,0.4300000000000001,0.8,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,805,visible,385.30199999999996,85.92399999999999,2.125,110,0.41,0.8,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,806,visible,387.29900000000004,86.65100000000001,2.125,110,0.38,0.8,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,807,visible,389.296,87.37799999999999,2.125,110,0.4,0.8,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,808,visible,391.293,88.105,2.125,110,0.45,0.8,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,809,visible,393.29,88.83200000000001,2.125,110,0.44,0.8,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,810,visible,394.509,90.573,2.125,145,0.45,0.8,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,811,visible,395.728,92.314,2.125,145,0.42,0.8,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,812,visible,396.94699999999995,94.055,2.125,145,0.4,0.8,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,813,visible,398.166,95.796,2.125,145,0.4,0.8,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,814,visible,399.385,97.537,2.125,145,0.35,0.8,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,815,visible,399.2,99.654,2.125,185,0.31000000000000005,0.8,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,816,visible,398.13699999999994,101.494,2.125,210,0.33,0.8,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,817,visible,396.77099999999996,103.12200000000001,2.125,220,0.35,0.8,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,818,visible,395.405,104.75,2.125,220,0.30000000000000004,0.8,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,819,visible,393.352,104.2,2.125,285,0.33,0.8,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,820,visible,391.29900000000004,103.65,2.125,285,0.34,0.8,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,821,visible,389.246,103.1,2.125,285,0.35,0.8,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,822,visible,387.88,101.47200000000001,2.125,320,0.39,0.8,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,823,visible,386.514,99.844,2.125,320,0.4,0.8,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,824,visible,384.397,99.65899999999999,2.125,275,0.44,0.8,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,825,visible,382.28,99.47399999999999,2.125,275,0.4,0.8,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,826,visible,380.163,99.289,2.125,275,0.45,0.8,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
5035-bcbed37d-ac8d-4392-8752-751036a4e898,827,visible,378.046,99.104,2.125,275,0.45,0.81,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
