pid,tick,active,x_pos,y_pos,velocity,angle,bg_val,total_points,nearby-9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,facing-9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,copying-9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,spinning,staying,going_straight,moving,nearby,have_been_nearby,since_nearby,copying,exploiting,exploring,state,other_exploiting,copying_exploiting,copying_reward
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,143,visible,215.25900000000001,53.498000000000005,2.125,242,0.95,0.64,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,144,visible,213.38299999999998,54.496,2.125,242,0.96,0.64,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,145,visible,211.507,55.494,2.125,242,0.97,0.64,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,146,visible,209.63099999999997,56.492,2.125,242,0.98,0.64,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,147,visible,208.505,58.294,2.125,212,0.99,0.64,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,148,visible,208.063,60.373000000000005,2.125,192,0.99,0.64,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,149,visible,207.62099999999998,62.452,2.125,192,0.97,0.64,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,150,visible,207.179,64.531,2.125,192,0.95,0.64,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,151,visible,205.625,65.98,2.125,227,0.93,0.64,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,152,visible,203.503,66.09100000000001,2.125,267,0.92,0.64,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,153,visible,201.701,64.965,2.125,302,0.94,0.64,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,154,visible,201.044,62.943999999999996,2.125,342,0.94,0.64,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,155,visible,201.84,60.974,2.125,22,0.96,0.64,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,156,visible,203.622,59.817,2.125,57,0.94,0.64,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,157,visible,205.731,60.076,2.125,97,0.92,0.64,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,158,visible,207.18,61.63,2.125,137,0.89,0.64,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,159,visible,207.476,63.733999999999995,2.125,172,0.87,0.64,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,160,visible,206.35,65.536,2.125,212,0.86,0.64,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,161,visible,204.394,66.366,2.125,247,0.85,0.64,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,162,visible,202.315,65.92399999999999,2.125,282,0.86,0.64,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,163,visible,201.007,64.249,2.125,322,0.86,0.64,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,164,visible,201.081,62.125,2.125,2,0.88,0.64,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,165,visible,202.957,61.126999999999995,2.125,62,0.87,0.65,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,166,visible,204.833,60.129,2.125,62,0.85,0.65,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,167,visible,206.709,59.131,2.125,62,0.83,0.65,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,168,visible,208.585,58.133,2.125,62,0.81,0.65,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,169,visible,210.46099999999998,57.135,2.125,62,0.79,0.65,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,170,visible,211.74,55.438,2.125,37,0.78,0.65,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,171,visible,211.62900000000002,53.316,2.125,357,0.76,0.65,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,172,visible,210.18,51.762,2.125,317,0.75,0.65,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,173,visible,208.071,51.503,2.125,277,0.76,0.65,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,174,visible,206.195,52.501000000000005,2.125,242,0.76,0.65,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,175,visible,205.399,54.471000000000004,2.125,202,0.77,0.65,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,176,visible,205.877,56.542,2.125,167,0.76,0.65,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,177,visible,207.77,57.507,2.125,117,0.74,0.65,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,178,visible,209.66299999999998,58.472,2.125,117,0.7,0.65,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,179,visible,211.55599999999998,59.437,2.125,117,0.6799999999999999,0.65,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,180,visible,213.449,60.402,2.125,117,0.6599999999999999,0.65,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,181,visible,215.342,61.367,2.125,117,0.64,0.65,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,182,visible,216.65,63.042,2.125,142,0.63,0.65,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,183,visible,216.761,65.164,2.125,177,0.61,0.65,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,184,visible,215.482,66.861,2.125,217,0.6,0.65,False,False,False,True,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,185,visible,213.36,66.972,2.125,267,0.6,0.65,False,False,False,True,True,True,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,186,visible,211.238,67.083,2.125,267,0.6,0.65,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,187,visible,209.11599999999999,67.194,2.125,267,0.61,0.65,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,188,visible,206.99400000000003,67.305,2.125,267,0.62,0.65,False,False,False,False,True,True,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,189,visible,205.192,66.179,2.125,302,0.62,0.65,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,190,visible,204.19400000000002,64.303,2.125,332,0.62,0.65,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,191,visible,202.497,63.023999999999994,2.125,307,0.63,0.65,False,False,False,False,True,False,False,False,False,,False,True,False,exploiting,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,192,visible,195.382,63.397,7.125,267,0.63,0.65,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,193,visible,190.171,68.256,7.125,227,0.6799999999999999,0.65,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,194,visible,189.922,75.377,7.125,182,0.7,0.65,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,195,visible,189.673,82.49799999999999,7.125,182,0.6799999999999999,0.65,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,196,visible,189.424,89.619,7.125,182,0.65,0.65,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,197,visible,192.208,96.178,7.125,157,0.63,0.65,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,198,visible,198.55599999999998,99.413,7.125,117,0.5900000000000001,0.66,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,199,visible,205.612,98.421,7.125,82,0.55,0.66,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,200,visible,212.668,97.429,7.125,82,0.52,0.66,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,201,visible,219.72400000000002,96.43700000000001,7.125,82,0.49,0.66,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,202,visible,226.78,95.445,7.125,82,0.46,0.66,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,203,visible,233.83599999999998,94.45299999999999,7.125,82,0.44,0.66,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,204,visible,240.908,95.321,7.125,97,0.41,0.66,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,205,visible,245.767,100.53200000000001,7.125,137,0.39,0.66,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,206,visible,246.75900000000001,107.588,7.125,172,0.36,0.66,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,207,visible,242.983,113.63,7.125,212,0.35,0.66,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,208,visible,236.207,115.83200000000001,7.125,252,0.33,0.66,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,209,visible,229.393,113.749,7.125,287,0.35,0.66,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,210,visible,225.512,107.773,7.125,327,0.37,0.66,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,211,visible,225.761,100.652,7.125,2,0.38,0.66,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,212,visible,230.52900000000002,95.35700000000001,7.125,42,0.39,0.66,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,213,visible,237.585,94.365,7.125,82,0.38,0.66,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,214,visible,243.627,98.141,7.125,122,0.35,0.66,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,215,visible,249.669,101.917,7.125,122,0.33,0.66,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,216,visible,255.71099999999998,105.693,7.125,122,0.31000000000000005,0.66,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,217,visible,262.525,107.77600000000001,7.125,107,0.29000000000000004,0.66,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,218,visible,269.084,104.992,7.125,67,0.27,0.66,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,219,visible,271.16700000000003,98.178,7.125,17,0.27,0.66,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,220,visible,273.25,91.36399999999999,7.125,17,0.26,0.66,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,221,visible,275.33299999999997,84.55,7.125,17,0.26,0.66,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,222,visible,277.416,77.736,7.125,17,0.26,0.66,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,223,visible,279.499,70.922,7.125,17,0.24,0.66,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,224,visible,281.582,64.108,7.125,17,0.23,0.66,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,225,visible,284.817,57.76,7.125,27,0.23,0.66,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,226,visible,291.108,54.415,7.125,62,0.21,0.66,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,227,visible,298.164,53.423,7.125,82,0.2,0.66,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,228,visible,305.22,52.431000000000004,7.125,82,0.2,0.66,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,229,visible,310.431,47.571999999999996,7.125,47,0.18000000000000005,0.66,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,230,visible,311.91200000000003,40.603,7.125,12,0.18000000000000005,0.66,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,231,visible,309.128,34.044000000000004,7.125,337,0.2,0.66,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,232,visible,302.78,30.809,7.125,297,0.21,0.66,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,233,visible,295.83799999999997,32.412,7.125,257,0.21,0.66,False,False,False,False,False,False,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,234,visible,290.627,37.271,7.125,227,0.21,0.66,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,235,visible,285.416,42.13,7.125,227,0.2,0.66,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,236,visible,280.205,46.989,7.125,227,0.22,0.66,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
9496-c6ecc653-769a-44e2-9dc7-46b64a826d9b,237,visible,274.994,51.848,7.125,227,0.24,0.66,False,False,False,False,False,True,True,False,False,,False,False,True,exploring,False,False,
